"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 3","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-besiktas-arnavutkoy-kiralik/daire/3740-1649","17","45.000","30-04-2025","Kiralık Daire","2 +
                          1","80 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Arnavutköy : Aydınlık Ferah Keyifli Daire","İstanbul / Beşiktaş / Arnavutköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/ari-emlak-3740","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/7/3/0/0/446e5c4f-28e5-4710-a165-ca8ae4a9ce82.jpg","Whatsapp","Arı Emlak","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-karadeniz-kiralik/daire/65999-3073","32","35.000","09-05-2025","Kiralık Daire","1 +
                          1","68 m²","10
                        Yaşında","Ara Kat","","","","Viaport Venezia Oturuma Hazır Eşyalı 1+1 Kiralık Daire","İstanbul / Gaziosmanpaşa / Karadeniz Mah.","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-gayrettepe-kiralik/daire/3517-2385","24","30.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","29
                        Yaşında","Giriş Katı","","","","1.Ulus Mah. Masrafsız 2+1 Kiralık Daire.","İstanbul / Beşiktaş / Gayrettepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/6/8/9/5/4/4/1746735333696-44598685.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-senlikkoy-kiralik/daire/17780-20129","24","90.000","28-04-2025","Kiralık Daire","4 +
                          1","200 m²","27
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şebnem Özgül'den Florya'da Full Mobilyalı Kiralık 4+1 Ara Kat Daire","İstanbul / Bakırköy / Şenlikköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/sebnem-ozgul-emlak-ve-gayrimenkul-danismanligi-17780/mert-kalkanci-1519071","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/7/9/8/3/4/4/3344262f-3641-4d52-8cde-3dd9729de95f.jpg","Whatsapp","Şebnem Özgül Emlak Ve Gayrimenkul Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/7/0/9/1/5/1/cb61ce81-e2a7-40c1-9389-469acb0ba44b.jpg","Mert
          Kalkancı"
"https://www.hepsiemlak.com/istanbul-kartal-hurriyet-kiralik/daire/23950-355","14","20.000","30-04-2025","Kiralık Daire","2 +
                          1","90 m²","28
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ebeşe Metroya Yürüme Düzenli Maaş Alan Bekarada Verilir Ulaşım Rahat Kombili","İstanbul / Kartal / Hürriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/4/9/4/5/4/4/1745961403-726264-44549423.jpeg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-gultepe-kiralik/daire/67376-2186","16","42.000","09-05-2025","Kiralık Daire","2 +
                          1","95 m²","3
                        Yaşında","11. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Levent Hill 2+1 Eşyalı Fırsat Daire, Kağıthane ☆☆☆","İstanbul / Kağıthane / Gültepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/plaza-gayrimenkul-67376","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/0/1/8/3/4/4/1742825118975-44381060.jpg","Whatsapp","Plaza Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/7/3/7/6/0/9681a948-3e41-4a51-94bf-ab370b670aaf.jpg",""
"https://www.hepsiemlak.com/istanbul-kagithane-talatpasa-kiralik/daire/109456-1392","16","26.500","29-04-2025","Kiralık Daire","1 +
                          1","65 m²","6
                        Yaşında","Kot 1","","","","Kağıthane Talatpaşa Mh 1+1 Eşyalı Kiralık Daire Metrobüse 4 Dk","İstanbul / Kağıthane / Talatpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/ilka-gayrimenkul-109456/ilhan-karabulut-2275733","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/1/6/4/5/4/4/35221d16-a780-4258-b6c2-7fa1d795dd2c.jpg","Whatsapp","İlka Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/3/7/5/7/2/2/06aa24fa-8192-4779-a28c-fc1439ed9542.jpg","İlhan
          Karabulut"
"https://www.hepsiemlak.com/istanbul-bahcelievler-fevzi-cakmak-kiralik/daire/70388-5110","16","22.500","07-05-2025","Kiralık Daire","3 +
                          1","100 m²","40
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Başokur'dan Yenibosna Metro Metrobüse 10 Dkeşyalı 3+1","İstanbul / Bahçelievler / Fevzi Çakmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/basokur-gayrimenkul-yatirim-danismanligi-70388/ali-basokur-1339129","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/5/8/3/2/4/4/1740384145-065778-44238501.jpeg","Whatsapp","Başokur Gayrimenkul Yatırım Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/2/1/9/3/3/1/9c6ea1bc-451e-4ddf-8a3a-3eedf83daa19.jpeg","Ali
          Başokur"
"https://www.hepsiemlak.com/istanbul-besiktas-levazim-kiralik/daire/67970-4735","16","70.000","23-04-2025","Kiralık Daire","2 +
                          1","130 m²","36
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zorlu Yakını Levazım Sıtesınde Eşyalı 2 Banyolu 2+1 Kıralık Daıre","İstanbul / Beşiktaş / Levazım Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hills-67970","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/2/5/7/2/4/4/44cf99b0-2c93-459e-930b-d0d8c7c02829.jpg","Whatsapp","Remax Hills","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/9/7/6/0/3f0885d8-aec4-495b-a3eb-81a0052933e0.jpg",""
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/daire/131357-224","14","33.000","03-05-2025","Kiralık Daire","2 +
                          1","132 m²","5
                        Yaşında","Kot 1","","","","Bahçeşehir Strada 1. Etap Kiralık 135 M2 Boş 2+1 Daire","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","https://www.hepsiemlak.com/emlak-ofisi/sayari-gayrimenkul-131357","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/5/1/7/5/4/4/a519f42a-e4e0-4946-a97f-fa8a6bb2e2c9.jpg","Whatsapp","Sayarı Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/5/3/1/3/1/7fa89173-5ba6-40c5-9dc2-b9d31e82fdfc.jpg",""
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/daire/0-44571583","14","50.000","03-05-2025","Kiralık Daire","1 +
                          1","50 m²","9
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Kiralık Panaroma'da Stüdyo","İstanbul / Sarıyer / Zekeriyaköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/5/1/7/5/4/4/HvuTpJavQGyhgmECgR1v3.jpeg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-valide-i-atik-kiralik/daire/0-44553611","14","42.000","30-04-2025","Kiralık Daire","3 +
                          1","120 m²","33
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Üsküdar Bağlarbaşında 3 +1 Depreme Dayanıklı Kiralık Daire","İstanbul / Üsküdar / Valide-i Atik Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/6/3/5/5/4/4/1746019436697-44553611.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-pendik-kaynarca-kiralik/daire/150825-38","14","38.000","17-04-2025","Kiralık Daire","3 +
                          1","137 m²","8
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Pendik Mavikule Rezidans 8.Kat Boş 3+1 Kiralık","İstanbul / Pendik / Kaynarca Mah.","https://www.hepsiemlak.com/emlak-ofisi/kariyer-gayrimenkul-150825","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/8/0/0/3/4/4/5fd9d3e6-1183-4612-9862-4a9d60760dfb.jpg","Whatsapp","Kariyer Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-kartaltepe-kiralik/daire/43497-1159","16","25.000","10-05-2025","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bakırköy İncirli'de Kiralık 2+1 90 M2 Temiz Daire_özarslan Emlak","İstanbul / Bakırköy / Kartaltepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/4/4/0/0/8/3/84066cc7-4823-4901-bb4d-fde4eadf60fc.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-fatih-haseki-sultan-kiralik/daire/53863-262","20","15.100","10-05-2025","Kiralık Daire","1 +
                          1","48 m²","48
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yuvakur'dan Fındıkzade Merkezde Eşyalı 1+1 Dubleks Tramvaya Yakın Açıklamayı Okuyun","İstanbul / Fatih / Haseki Sultan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/6/0/0/9/3/4/1734786675400-43900603.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-bostanci-kiralik/daire/72542-3899","23","65.000","21-04-2025","Kiralık Daire","3 +
                          0","110 m²","1
                        Yaşında","10. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bostancı Ali Nihat Tarlan Cad'si Köşesinde Sıfır Kiralık Daire","İstanbul / Kadıköy / Bostancı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-2-72542/ayca-aral-1380503","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/6/6/0/5/4/4/8fff7c11-bac9-4065-99a3-5e4aaa6a6b36.jpg","Whatsapp","Remax Müjde 2","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/0/5/0/8/3/1/09c1bc00-ac57-40c5-8ecb-ff3e6737a8d3.jpg","Ayça
          Aral"
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/residence/88293-2915","23","34.000","22-04-2025","Kiralık Residence","1 +
                          1","60 m²","3
                        Yaşında","10. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kağıthane Merkez 1+1 Kiralık Rezidans Daire Yüksek Kat","İstanbul / Kağıthane / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/yeni-hayat-emlak-88293/sema-beyaz-1745665","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/3/3/3/3/4/4/144c95ce-e394-4e50-92a7-344071886679.jpg","Whatsapp","Yeni Hayat Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/6/6/5/4/7/1/3a821ab8-8729-4511-8e17-685d0723ec65.jpg","Sema
          Beyaz"
"https://www.hepsiemlak.com/istanbul-fatih-koca-mustafapasa-kiralik/daire/35850-3661","32","16.000","07-05-2025","Kiralık Daire","1 +
                          1","65 m²","40
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Destan-020-Kocamustafapaşa Cumartesi Pazar Civarı 1 Oda 1 Salon Orta-2.Katta 65m2 Bakımlı Daire Açık","İstanbul / Fatih / Koca Mustafapaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/7/6/2/5/4/4/483886b2-36b8-4287-b0f3-5e1473c1b425.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-visnezade-kiralik/daire/17993-44148","7","55.000","08-05-2025","Kiralık Daire","2 +
                          1","75 m²","5
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","2020 Yapımı Yeni Binada, Full Yeni Eşyalı 2+1 (we Serve In Englısh)","İstanbul / Beşiktaş / Vişnezade Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-pro-17993","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/6/5/8/4/4/4/1744874103-082092-44485670.jpeg","Whatsapp","Remax Pro","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/9/9/7/1/0/bd567027-5933-4424-bfc3-9593f829f220.jpg",""
"https://www.hepsiemlak.com/istanbul-kartal-gumuspinar-kiralik/daire/21016-3160","13","18.000","03-05-2025","Kiralık Daire","2 +
                          1","100 m²","27
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kartal Soğanlıkta Caddeye Çok Yakın 2+1 Kiralık Ev","İstanbul / Kartal / Gümüşpınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/deniz-emlak-21016","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/8/2/9/3/4/4/8db4c247-0037-4e98-b174-f921b497ab83.jpg","Whatsapp","Deniz Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/1/0/1/2/0/bfe25931-6c94-4fbc-9a23-e4ad25a9fcf3.jpg",""
"https://www.hepsiemlak.com/istanbul-fatih-balat-kiralik/daire/83334-417","15","25.000","09-05-2025","Kiralık Daire","1 +
                          1","34 m²","29
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Balat'ta 1+1 Faturalar Dahil Kiralık Daire","İstanbul / Fatih / Balat Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/3/9/9/5/4/4/3801607a-4560-4644-8e84-f3953e9c4b5c.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-mehmet-akif-ersoy-kiralik/daire/102623-349","15","14.000","08-05-2025","Kiralık Daire","Stüdyo","50 m²","5
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gamer Den Temız Daıre","İstanbul / Kağıthane / Mehmet Akif Ersoy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/8/8/9/5/4/4/1746728489895-44598851.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-arnavutkoy-kiralik/daire/5916-3042","15","70.000","07-05-2025","Kiralık Daire","2 +
                          2","120 m²","12
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Arnavutköy De Sahile Çok Yakın Ahşap Binada 2+2 Dublex Daire","İstanbul / Beşiktaş / Arnavutköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/7/2/3/5/4/4/1745665722414-44532730.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-buyuksehir-kiralik/daire/2954-1783","15","15.000","02-05-2025","Kiralık Daire","1 +
                          1","55 m²","25
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Beylikdüzü Büyükşehir`de 1+1 Kiralık Daire","İstanbul / Beylikdüzü / Büyükşehir Mah.","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-bebek-kiralik/daire/1901-3655","15","350.000","02-05-2025","Kiralık Daire","4 +
                          1","220 m²","30
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bebek Aşiyan Muhteşem Boğaz Manzaralı","İstanbul / Beşiktaş / Bebek Mah.","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-abbasaga-kiralik/daire/26312-2568","15","20.000","30-04-2025","Kiralık Daire","1 +
                          1","60 m²","45
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Abbasağada 1+1 Kombili Bahçe Katı","İstanbul / Beşiktaş / Abbasağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlak-dunyasi-gayrimenkul-26312/serafettin-kilic-26312","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/1/3/6/2/0/abc37e76-6ed4-4201-bde6-2327221262fc.jpg","Whatsapp","Emlak Dünyası Gayrimenkul","","Şerafettin
          Kılıç"
"https://www.hepsiemlak.com/istanbul-fatih-sehremini-kiralik/daire/117866-149","27","25.000","06-05-2025","Kiralık Daire","2 +
                          1","80 m²","30
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Eşyalı Merkezi  Full Yapılı 2+1","İstanbul / Fatih / Şehremini Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/8/5/5/0/4/4/1739950523496-44055852.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-silivri-fener-kiralik/villa/107148-183","27","150.000","05-05-2025","Kiralık Villa","7 +
                          2","500 m²","21
                        Yaşında","","","","","Silivri Fenerköy Bölgesinde 8374m² Arsa Üzerinde Kiralık Villa","İstanbul / Silivri / Fener Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/0/5/1/7/2/4/9bca6102-9f85-49e5-bc6a-b08952309ae4.jpeg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/120873-366","30","27.000","02-05-2025","Kiralık Daire","2 +
                          1","75 m²","37
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Dmrc'den Komple Tadilatlı 2+1 Kiralık Daire Daire...","İstanbul / Şişli / Fulya Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/2/6/6/5/4/4/bc36d6be-c47a-47c0-9074-43928be2339b.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-idealtepe-kiralik/daire/1003-12992","19","35.000","03-05-2025","Kiralık Daire","1 +
                          1","60 m²","6
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Turyap'tan İdealtepe'de Koru Parka Yakın Eşyalı Ayrı Mutfaklı 1+1","İstanbul / Maltepe / İdealtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-bagdat-caddesi-temsilciligi-maltepe-1003","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/7/7/2/5/4/4/47e87d37-1af7-46ae-bd2b-986e37ca4d67.jpg","Whatsapp","Turyap Bağdat Caddesi Temsilciliği Maltepe","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/0/0/1/0/0/b2043ba0-4b36-426c-8fb7-b692f83e8c92.jpeg",""
"https://www.hepsiemlak.com/istanbul-kartal-hurriyet-kiralik/daire/72592-6420","19","28.500","10-05-2025","Kiralık Daire","2 +
                          1","95 m²","6
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Akbayırlar'dan Hürriyet Mah'de Ara Kat Geniş 2+1 Daire","İstanbul / Kartal / Hürriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/5/3/6/3/4/4/99ba6478-c8eb-46d1-8c54-5ec138a0c556.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-gokevler-kiralik/daire/26546-5313","22","22.000","02-05-2025","Kiralık Daire","2 +
                          1","100 m²","1
                        Yaşında","21 ve üzeri","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ödül İstanbul Sitesinde Metrobüse 5 Dk Mesafede Kiralık 2+1","İstanbul / Esenyurt / Gökevler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/4/3/6/5/4/4/840eea60-9883-4597-9585-c463e357bd89.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/3640-2838","22","67.000","01-05-2025","Kiralık Daire","5 +
                          2","200 m²","32
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ortaklar Casdesine Yakın 200m2 Dubleks Daire","İstanbul / Şişli / Fulya Mah.","https://www.hepsiemlak.com/emlak-ofisi/elci-emlak-3640","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/4/4/4/2/4/4/1740481798877-44244413.jpg","Whatsapp","Elçi Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/6/3/0/0/422a35f1-be52-41bb-982e-73fcbc32a0b1.jpg",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-ekinoba-kiralik/daire/83899-791","31","20.500","19-04-2025","Kiralık Daire","1 +
                          1","65 m²","12
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Site İçinde Kiralık 1+1 Daire","İstanbul / Büyükçekmece / Ekinoba Mah.","https://www.hepsiemlak.com/emlak-ofisi/evin-yapi-emlak-ve-danismanlik-83899","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/2/9/8/4/4/4/41dc1716-be0a-47b2-907e-aabf9f2f8a28.jpg","Whatsapp","Evin Yapı Emlak Ve Danışmanlık","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/9/8/3/8/0/39ed449f-6aad-4210-bbe2-a944f0370579.jpg",""
"https://www.hepsiemlak.com/istanbul-esenyurt-zafer-kiralik/daire/126170-951","31","11.000","06-05-2025","Kiralık Daire","1 +
                          1","60 m²","7
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Haramidere Sanayi Torium Metrobüs Hattında Fi-Life Site İçi 1+1 Kiralık Daire","İstanbul / Esenyurt / Zafer Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/7/3/1/4/4/4/12846fda-4686-4cac-811a-9638346805a6.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-ornek-kiralik/daire/90634-1160","31","17.000","08-05-2025","Kiralık Daire","3 +
                          1","120 m²","6
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Esenyurt Örnek Mah. Kiralık 3+1 Daire","İstanbul / Esenyurt / Örnek Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/8/6/8/3/4/4/1742927790434-44386843.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-zuhuratbaba-kiralik/daire/5467-3438","14","32.500","10-05-2025","Kiralık Daire","3 +
                          1","130 m²","35
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","B.Köy Z.Babada 130m2 Son Kat 3+1 Kombili Masrafsız Kiralık Daire","İstanbul / Bakırköy / Zuhuratbaba Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/2/8/4/4/4/4/9be9e6e6-57c4-4668-ad74-d77b433e1a21.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-gursel-kiralik/daire/51506-3527","14","37.000","01-05-2025","Kiralık Daire","4 +
                          2","160 m²","3
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Taşpınar Emlaktan Beşiktaş Ve Havaalanı Metrosuna 10dk Dubleks","İstanbul / Kağıthane / Gürsel Mah.","https://www.hepsiemlak.com/emlak-ofisi/taspinar-emlak-51506/taspinar-taspinar-980106","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/8/3/8/3/4/4/3be4709d-18d6-4b8d-b31e-681d6fd2d20b.jpg","Whatsapp","Taşpınar Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/0/1/0/8/9/dc400ba7-8124-4c0b-a2be-5149b124a514.jpg","Taşpınar
          Taşpınar"
