"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","listing-card--owner-info__name","list-view-header"
"https://www.hepsiemlak.com/istanbul-bagcilar-mahmutbey-kiralik/daire/148329-29","31","27.500","09-05-2025","Kiralık Daire","1 +
                          1","65 m²","Sıfır Bina","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Bağcılar / Mahmutbey Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/8/4/8/8/3/4/a4b0286e-ff17-49ee-83c5-fa8507059bca.jpg","","","","Mahmutbey Vaat Express Kiralık Sıfır Tam Eşyalı Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-altunizade-kiralik/daire/148484-22","34","80.000","04-05-2025","Kiralık Daire","4 +
                          1","220 m²","10
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Üsküdar / Altunizade Mah.","https://www.hepsiemlak.com/emlak-ofisi/bizim-emlakci-148484","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/6/2/8/3/3/4/1726451067-084409-43382657.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/4/8/4/1/d14a99c7-b43a-4f8b-a0d3-18ece1f2f7a4.jpg","Bizim Emlakçı","","Deniz Manzaralı, Eşyalı Plaza Dairesi – Altunizade 4+1 Kiralık"
"https://www.hepsiemlak.com/istanbul-fatih-koca-mustafapasa-kiralik/daire/89874-1166","53","32.000","08-05-2025","Kiralık Daire","3 +
                          1","120 m²","40
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Fatih / Koca Mustafapaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/2/6/4/3/3/4/bbd8b54a-41b3-477b-ac90-2afae5cb9113.jpg","","","","Fatih Samatya Hastanesi Civarı Deniz Manzaralı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sariyer-uskumrukoy-kiralik/villa/116255-185","37","250.000","06-05-2025","Kiralık Villa","9 +
                          1","630 m²","16
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Sarıyer / Uskumruköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/fsoon-gayrimenkul-ajansi-116255","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/6/8/3/3/2/4/528df982-ae55-4f06-9e27-76235ed3e2f5.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/2/6/1/1/e84ae4d6-4a7e-4728-b9be-cb4a1ff92954.jpg","Fsoon Gayrimenkul Ajansı","","Zekeriyaköy'de Prestijli Site Yeşiloba Lal Konakların'da Kiralık 9+1 Bahçeli Müstakil 4 Katlı Villa"
"https://www.hepsiemlak.com/istanbul-kartal-yukari-kiralik/daire/44525-1172","38","20.400","07-05-2025","Kiralık Daire","3 +
                          1","119 m²","40
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kartal / Yukarı Mah.","https://www.hepsiemlak.com/emlak-ofisi/hasandede-gayrimenkul-44525","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/5/8/5/2/1/4/ef4779f1-b645-415d-a46e-9bfe3b913317.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/5/4/4/0/c16e7bee-73ab-4492-a5d8-cef502bf1bbf.jpg","Hasandede Gayrimenkul","","Kartal Merkezde 3+1 İşyerinede Kiraya Verilir 1.Kat Kombili"
"https://www.hepsiemlak.com/istanbul-kartal-orhantepe-kiralik/daire/72542-3392","35","45.000","09-05-2025","Kiralık Daire","3 +
                          1","200 m²","26
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kartal / Orhantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-2-72542/baris-saadettin-cehiz-1454677","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/1/0/7/2/0/4/d79ce878-a9b0-4ec9-8ad1-605f0fc138b8.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/7/6/4/5/4/1/3c0c9b2a-19c9-4fd4-87c9-5861b1c46104.jpg","Remax Müjde 2","Barış Saadettin
          Cehiz","Kartal Orhantepe'de Kiralık Katta Tek Full+full Eşyalı Geniş 3+1"
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/3563-1940","31","35.000","10-05-2025","Kiralık Daire","3 +
                          1","110 m²","3
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Çağlayan Mah.","https://www.hepsiemlak.com/emlak-ofisi/kacmaz-emlak-kagithane-temsilciligi-3563/ali-alibey-3563","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/3/0/9/5/9/3/707eb9d8-2c2a-48c2-b421-580269e75ea4.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/6/5/3/0/0/a8806beb-f43b-4caa-9fef-694f0381b734.jpg","Kaçmaz Emlak Kağıthane Temsilciliği","Ali
          Alibey","Kağıthane Çağlayan Metro Metrobüse Yakın 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-sirintepe-kiralik/mustakil-ev/2957-833","3","18.000","09-05-2025","Kiralık Müstakil Ev","1 +
                          1","95 m²","39
                        Yaşında","","","","","İstanbul / Kağıthane / Şirintepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/2/6/0/0/4/4/1736250723253-44006283.jpg","","","","Şirintepe De 1+1 Üst Kat Teraslı Önü Açık Manzaralı 95 M2. Depreme Dayanıklı Bölgede Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/40658-21549","31","39.500","09-05-2025","Kiralık Daire","3 +
                          1","145 m²","45
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-olusum-40658/gulseren-keles-4059252","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/3/9/5/2/4/4/ab9dee81-5bd9-4693-8011-93bf769940af.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/5/2/9/5/0/4/0eb4e64d-a916-4751-bdde-aeceae79acee.jpg","Remax Oluşum","Gülseren 
          Keleş","Şışlı 'de Ana Meydana , Metroya Yakın Içı Yenılenmış Kıralık 3+1  Daıre"
"https://www.hepsiemlak.com/istanbul-sisli-esentepe-kiralik/daire/8272-26699","34","130.000","08-05-2025","Kiralık Daire","3 +
                          1","193 m²","Sıfır Bina","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / Esentepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/mansiontr-8272/hakan-ekenel-3919248","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/1/5/9/5/4/4/dc87fe12822d3292cded5ae7a58b5eaa603ac7e26a2cf6a3755ea8750836f8eaef9224dfbcced5914d8acf060e2c9698.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/4/2/9/1/9/3/c0277574-964a-43e1-9ef6-7e0e742c7968.jpg","Mansıontr","Hakan 
          Ekenel","Levent Kanyon Avm Arkası Yeni Bina Kiralık 3+1 Dublex Daire"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-cumhuriyet-kiralik/daire/26546-5315","34","30.000","07-05-2025","Kiralık Daire","3 +
                          1","140 m²","33
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Büyükçekmece / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/1/2/9/5/4/4/6eeddb68-427d-4257-b9a9-5c863282211c.jpg","","","","Kiralık Daire Beykent Merkezde Adem Çelik Sitesinde 3+1=140m2"
"https://www.hepsiemlak.com/istanbul-besiktas-akat-kiralik/daire/7597-3283","34","70.000","09-05-2025","Kiralık Daire","2 +
                          1","120 m²","40
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beşiktaş / Akat Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/9/3/8/5/4/4/ae378242-8db2-4750-a0f6-9572e8042ccf.jpg","","","","Akatlar Merkezde Terakki Lisesine Yakın Mutfak Banyosu Bakımlı  2+1'e Çevrilmiş"
"https://www.hepsiemlak.com/istanbul-pendik-yenisehir-kiralik/daire/129350-1016","34","38.000","03-05-2025","Kiralık Daire","2 +
                          1","90 m²","13
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Pendik / Yenişehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-goal-129350","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/2/1/7/5/4/4/fd6b9b31-9318-4f0b-ac7d-a59ba915cd8e.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/3/9/2/1/cf592cfb-3f72-489f-8527-25eba32b869f.jpg","Remax Goal","","Pendik Mutlu Cıty 2+1 Bahçe Katı Full Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-cekmekoy-kirazlidere-kiralik/daire/44764-22916","34","60.000","05-05-2025","Kiralık Daire","2 +
                          1","118 m²","Sıfır Bina","3. Kat","","","","İstanbul / Çekmeköy / Kirazlıdere Mah.","https://www.hepsiemlak.com/emlak-ofisi/durukan-real-estate-44764/mehmet-durukan-857024","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/2/7/5/5/4/4/c304e0df-2798-45b6-ab62-04174dd1a5c9.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/2/0/7/5/8/cce1cd86-dfc1-4037-9fcd-b45d7b17e144.jpg","Durukan Real Estate","Mehmet
          Durukan","Emlak Konut Çınarköy 2+1 Kapalı Mutfak Güncel Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/2907-2524","34","50.000","04-05-2025","Kiralık Daire","3 +
                          1","120 m²","45
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/odak-emlak-danismanligi-2907","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/8/9/0/5/4/4/fe67cb0e-7b9a-4842-9690-2f6794d888b4.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/9/2/0/0/5c57296d-63bb-4ebc-9c65-fcdfc9feb3e6.jpg","Odak Emlak Danışmanlığı","","Şişli Abide-İ Hürriyet Üzerinde Ev-Ofise De Uygun 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-hurriyet-kiralik/daire/2507-1797","34","27.000","10-05-2025","Kiralık Daire","3 +
                          1","120 m²","30
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/exper-emlak-2507","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/1/0/4/2/4/4/8d91524a-5759-496d-a771-8680227c88a5.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/5/2/0/0/9af85e15-9c85-4299-9f6e-85b869749e9c.jpg","Exper Emlak","","Çağlayan Kızkalesi Sk.Ta, Dr. Cemil Bengü Cd.'ne 20m., 120m2"
"https://www.hepsiemlak.com/istanbul-kagithane-hurriyet-kiralik/daire/3090-752","29","36.000","06-05-2025","Kiralık Daire","3 +
                          1","190 m²","10
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Hürriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/6/4/3/4/4/4/1744043544188-44434626.jpg","","","","Çağlayan Taşocağı Caddesinde Genç Binada 3+1 Dublex Daire."
"https://www.hepsiemlak.com/istanbul-gungoren-gencosman-kiralik/daire/85708-3644","33","26.000","06-05-2025","Kiralık Daire","2 +
                          1","90 m²","26
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Güngören / Gençosman Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/5/6/8/5/4/4/02824aae-46bc-4e00-b45f-bfeac7994191.jpg","","","","Güngören Gençosman Mah Kiralık 2+1 Daire 1.Ara Kat 26yş"
"https://www.hepsiemlak.com/istanbul-esenyurt-piri-reis-kiralik/daire/80255-1736","33","19.000","10-05-2025","Kiralık Daire","2 +
                          1","110 m²","13
                        Yaşında","11. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Esenyurt / Piri Reis Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/5/2/3/5/4/4/5669cfaf-2a55-4020-a62a-e2c4e88f6084.jpg","","","","Esenyurt Piri Reis Mah.Sosyete Beygah Pazarı Yanı Kiralık 2+1 Geniş Ferah Daire"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/45840-3310","33","36.900","07-05-2025","Kiralık Daire","1 +
                          1","60 m²","6
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/6/1/2/5/4/4/22fcffed-0138-41b2-bf70-12f25b657b15.jpg","","","","Century 21 Gerçek 'ten Sitede Merkezi Konumlu 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/2431-7693","33","25.000","06-05-2025","Kiralık Daire","1 +
                          1","65 m²","10
                        Yaşında","Yarı Bodrum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/nur-emlak-2431","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/4/2/0/0/ab9f2b04-1a46-4f00-9bc4-151315aca5a0.jpg","","Nur Emlak","","Şişli Merkezde Hanımefendi Sokakda Kiralık 1+1 - 65 M2 Full Eşyalı Yarı Zemin Daire"
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/61827-1895","33","32.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","45
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / Merkez Mah.","","","","","","Şişli Metro Yakını 2+1 Bakımlı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/88546-4356","33","24.500","07-05-2025","Kiralık Daire","2 +
                          1","90 m²","10
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Ataşehir / Kayışdağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlak-store-atasehir-88546/emlak-store-atasehir-1753731","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/3/7/3/5/7/1/2105b13e-0e30-4a50-bd5f-e946b9ad7037.png","","Emlak Store Ataşehir","Emlak Store
          Ataşehir","Kayışdağı Mahallesi Merkezinde Metroya Yakın 2+1 Eşyalı Kiralık"
"https://www.hepsiemlak.com/istanbul-uskudar-sultantepe-kiralik/daire/0-44594046","14","35.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Üsküdar / Sultantepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/0/4/9/5/4/4/1746686775134-44594046.jpg","","","","Eşyalı Kiralık  Boyalı Daire Sahile _marmaraya _çekmeköy Metrosuna_beşiktaş Vapuruna 5 Dk"
"https://www.hepsiemlak.com/istanbul-kadikoy-bostanci-kiralik/daire/132011-177","14","60.000","03-05-2025","Kiralık Daire","2 +
                          1","100 m²","10
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Bostancı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/6/1/7/5/4/4/1746283011360-44571606.jpg","","","","Bostancı Marmaray İdoya Bir Kaç Dak.9 Yıllık Ebevyn Banyolu 75 M2"
"https://www.hepsiemlak.com/istanbul-kagithane-yesilce-kiralik/daire/128978-216","14","22.000","09-05-2025","Kiralık Daire","1 +
                          1","85 m²","25
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Yeşilce Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/3/1/8/4/4/4/72b0f221-54ba-44f0-81ea-96d7b6e47509.jpg","","","","Sultan Selim Mah.Kiralık 1+1 Geniş Hol 75m2 4.Kat Full Eşyalı Daire"
"https://www.hepsiemlak.com/istanbul-silivri-yeni-kiralik/daire/103802-1609","1","23.500","10-05-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Silivri / Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-onko-103802/evsen-yavas-4209812","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/3/5/0/6/4/4/2ed244fa-f1a7-448a-bfcd-b020f825f162.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/1/8/9/0/2/4/138e0fba-c502-4f0d-bd04-e3f9b07f1360.jpg","Coldwell Banker Onko","Evşen
          Yavaş","Cb Onko'dan Rumeli Üniversitesine Yakın,Sıfır,1+1 Eşyalı&balkon"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/53297-2235","32","44.000","06-05-2025","Kiralık Daire","Stüdyo","65 m²","5
                        Yaşında","11. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/34-gayrimenkul-53297","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/4/5/8/5/4/4/7b5b7cf5-fb4e-4579-9583-e490e7f87814.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/2/3/5/0/347828a3-6f70-4630-9a19-e94452cecc80.jpg","34 Gayrimenkul","","Maslak 1453'te Güncel Boş Durumda Kiralık 1+0 Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-valide-i-atik-kiralik/daire/31234-79531","32","25.000","06-05-2025","Kiralık Daire","2 +
                          1","80 m²","35
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Üsküdar / Valide-i Atik Mah.","https://www.hepsiemlak.com/emlak-ofisi/deva-emlak-31234","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/0/6/8/5/4/4/9542f600-dbdc-41ae-954b-8b8b2434f4a8.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/3/2/1/3/0/65df5a03-a684-4ce2-a861-9dc2923ec54d.jpg","Deva Emlak","","Deva Dan Cadde Üstünde Belediye Ve  Nev Avm Ye Çok Yakın Balkonlu 1.Kat"
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/2525-19225","32","140.000","06-05-2025","Kiralık Daire","Stüdyo","210 m²","28
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beşiktaş / Nisbetiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-platin-2525","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/4/2/8/5/4/4/f803de5e-ee09-4f8c-8043-76cf70c4d30b.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/5/2/0/0/a4509f33-a4bb-45a8-9667-57fc40f86061.jpg","Kw Platin","","Yeni Ulus Sitesinde Önü Açık Kiralık Arakat"
"https://www.hepsiemlak.com/istanbul-kagithane-yesilce-kiralik/daire/126247-583","32","30.000","06-05-2025","Kiralık Daire","2 +
                          1","100 m²","8
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Yeşilce Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/6/6/7/5/4/4/1746439398260-44576659.jpg","","","","Kağıthane,Yeşilce'de,Metroya,10dk,2.Kat,Yeni,Binada,2+1,Balkonlu,Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-zuhtupasa-kiralik/daire/62469-488","32","38.000","10-05-2025","Kiralık Daire","2 +
                          1","90 m²","40
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Zühtüpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/2/2/2/4/4/4/1743776187-394226-44422203.jpeg","","","","Kızıltoprakta 2+1 Bakımlı Eşyalı Kombili"
"https://www.hepsiemlak.com/istanbul-avcilar-cihangir-kiralik/daire/19884-62","8","16.500","10-05-2025","Kiralık Daire","2 +
                          1","94 m²","21
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Avcılar / Cihangir Mah.","https://www.hepsiemlak.com/emlak-ofisi/tusba-emlak-19884","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/5/4/0/6/4/4/c73863b6-539a-4f37-acfa-d78cb9d4551d.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/8/9/1/0/d4a8e284-c2d6-46cf-be5c-5c77bc558d51.jpg","Tuşba Emlak","","Tuşba Emlak'dan 2+1 Otobüs Durağına Yakın. Metrobüse 10dk Mesafede Uygun  Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-caddebostan-kiralik/daire/54027-1128","27","110.000","09-05-2025","Kiralık Daire","2 +
                          1","95 m²","1
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Caddebostan Mah.","https://www.hepsiemlak.com/emlak-ofisi/expat-turkey-54027/dominique-le-doare-atasoy-1016578","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/5/7/5/5/4/4/1746091132-447476-44557567.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/7/5/6/1/0/1/35f915f5-4d80-4bcb-bf00-72e52a1b1cc2.jpg","Expat Turkey","Dominique
          Le Doare Atasoy","Prime Location Furnished Apartment Balcony New Building"
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/1171-11193","27","85.000","09-05-2025","Kiralık Daire","3 +
                          1","170 m²","45
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/a-z-emlak-1171/emre-baltaislemez-4366533","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/1/3/4/3/4/4/097396e3-ffa8-473f-a7a3-8b191403212d.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/3/5/6/6/3/4/99e3efba-fe0e-41a9-8b5d-cb95c21761c1.jpg","A-z Emlak","Emre 
          Baltaişlemez","A-Z Emlak’dan Topağacı Ihlamur Yolu’nda İdeal Konumda 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-maltepe-kucukyali-kiralik/daire/66056-10186","27","59.500","04-05-2025","Kiralık Daire","3 +
                          2","330 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Maltepe / Küçükyalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/kacmaz-emlak-altintepe-66056","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/9/1/3/3/4/4/f28a9f18-318a-47c8-a1a5-9b52e458e3d1.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/0/6/6/0/c7a099ad-2bd0-41c5-bcdb-2909d47fa4ba.png","Kaçmaz Emlak Altıntepe","","Küçükyalı Da Villa Tadında Geniş Teraslı 3+2 Lüks Dubleks"
